[2025-09-12 09:27:20,986] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:27:20: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Package/Package-search/'>
[2025-09-12 09:27:21,020] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:27:21: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-09-12 09:27:42,414] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:27:42: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-09-12 09:27:50,684] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:27:50: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Package/Package-search/'>
[2025-09-12 09:28:12,259] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:28:12: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-09-12 09:29:29,558] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:29:29: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Package/Package-search/'>
[2025-09-12 09:29:29,591] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:29:29: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-09-12 09:29:50,965] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:29:50: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-09-12 09:31:45,578] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:31:45: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Package/Package-search/'>
[2025-09-12 09:31:45,614] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:31:45: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-09-12 09:31:46,071] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:31:46: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/Package/Package-search/'>
[2025-09-12 09:31:46,112] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:31:46: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-09-12 09:34:22,663] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:22: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Package/Package-search/'>
[2025-09-12 09:34:22,729] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:22: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-09-12 09:34:23,134] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:23: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/Package/Package-search/'>
[2025-09-12 09:34:23,160] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:23: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-09-12 09:34:41,198] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:41: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Package/Package-search/'>
[2025-09-12 09:34:41,276] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:41: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-09-12 09:34:41,568] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:41: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/Package/Package-search/'>
[2025-09-12 09:34:41,587] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:41: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-09-12 09:34:46,280] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:46: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Package/Package-search/'>
[2025-09-12 09:34:46,342] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:46: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-09-12 09:34:46,705] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:46: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/Package/Package-search/'>
[2025-09-12 09:34:46,721] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:46: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-09-12 09:34:47,601] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:47: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Package/Package-search/'>
[2025-09-12 09:34:47,663] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-09-12 09:34:47: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
