[2026-05-20 10:30:20,695] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:30:20: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/PersonalExperience/Summary/'>
[2026-05-20 10:30:21,905] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:30:21: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/PersonalExperience/Summary/'>
[2026-05-20 10:30:21,942] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:30:21: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2026-05-20 10:30:26,958] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:30:26: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/PersonalExperience/My-application/'>
[2026-05-20 10:30:27,076] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:30:27: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2026-05-20 10:31:30,950] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:31:30: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/'>
[2026-05-20 10:31:31,495] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:31:31: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/PermInfo/'>
[2026-05-20 10:31:31,534] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:31:31: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2026-05-20 10:31:57,471] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:31:57: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/PersonalExperience/My-application/'>
[2026-05-20 10:31:57,582] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:31:57: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2026-05-20 10:33:12,891] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:33:12: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/'>
[2026-05-20 10:33:13,491] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:33:13: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/PermInfo/'>
[2026-05-20 10:33:13,546] [UserIP.py:93] [UserIP:process_response] [INFO]- 2026-05-20 10:33:13: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
